,date_open,price_open,type,date_close,price_close
340,2022-04-22 10:21:00,4387.4,sell,2022-04-22 10:33:00,4383.99
341,2022-04-22 10:59:00,4391.81,buy,2022-04-22 11:11:00,4390.84
342,2022-04-22 11:25:00,4395.5,buy,2022-04-22 11:32:00,4390.18
343,2022-04-22 12:51:00,4380.49,sell,2022-04-22 12:59:00,4377.36
344,2022-04-22 13:45:00,4381.25,buy,2022-04-22 13:52:00,4379.64
345,2022-04-22 14:08:00,4384.26,buy,2022-04-22 14:22:00,4386.84
346,2022-04-22 15:01:00,4390.75,buy,2022-04-22 15:10:00,4388.23
347,2022-04-22 15:38:00,4388.15,sell,2022-04-22 15:54:00,4383.52
348,2022-04-22 16:12:00,4377.79,sell,2022-04-22 16:23:00,4380.14
349,2022-04-22 16:29:00,4380.23,buy,2022-04-22 16:30:00,4378.06
350,2022-04-22 16:35:00,4370.62,sell,2022-04-22 16:49:00,4363.72
351,2022-04-22 17:36:00,4351.4,buy,2022-04-22 17:38:00,4343.38
352,2022-04-22 18:32:00,4335.58,sell,2022-04-22 18:58:00,4316.33
353,2022-04-22 19:20:00,4319.37,buy,2022-04-22 19:29:00,4321.44
354,2022-04-22 19:53:00,4319.44,sell,2022-04-22 20:05:00,4316.37
355,2022-04-22 20:21:00,4309.42,sell,2022-04-22 20:29:00,4313.07
356,2022-04-22 20:40:00,4305.86,sell,2022-04-22 20:45:00,4308.58
357,2022-04-22 20:54:00,4301.56,sell,2022-04-22 21:06:00,4299.72
358,2022-04-22 21:18:00,4303.9,buy,2022-04-22 21:27:00,4301.18
359,2022-04-22 21:51:00,4286.06,sell,2022-04-22 21:59:00,4287.02
360,2022-04-22 22:10:00,4280.07,sell,2022-04-22 22:11:00,4289.68
361,2022-04-25 01:03:00,4254.83,sell,2022-04-25 01:10:00,4267.19
362,2022-04-25 01:30:00,4263.57,sell,2022-04-25 01:34:00,4265.44
363,2022-04-25 01:36:00,4260.95,sell,2022-04-25 01:46:00,4262.57
364,2022-04-25 02:29:00,4270.07,buy,2022-04-25 02:36:00,4269.07
365,2022-04-25 03:05:00,4255.59,sell,2022-04-25 03:16:00,4252.48
366,2022-04-25 03:31:00,4257.57,buy,2022-04-25 03:44:00,4259.24
367,2022-04-25 03:55:00,4252.17,sell,2022-04-25 04:04:00,4252.99
368,2022-04-25 04:13:00,4244.14,sell,2022-04-25 04:18:00,4247.37
369,2022-04-25 04:24:00,4240.67,sell,2022-04-25 04:55:00,4238.91
370,2022-04-25 05:39:00,4242.0,buy,2022-04-25 06:05:00,4244.23
371,2022-04-25 06:17:00,4249.72,buy,2022-04-25 06:27:00,4250.22
372,2022-04-25 06:51:00,4253.73,buy,2022-04-25 06:56:00,4250.86
373,2022-04-25 08:17:00,4248.64,buy,2022-04-25 08:30:00,4250.15
374,2022-04-25 08:38:00,4244.66,sell,2022-04-25 08:58:00,4240.87
375,2022-04-25 09:08:00,4236.12,sell,2022-04-25 09:18:00,4235.9
376,2022-04-25 09:26:00,4238.16,buy,2022-04-25 09:35:00,4238.8
377,2022-04-25 09:46:00,4235.0,sell,2022-04-25 10:02:00,4231.28
378,2022-04-25 10:07:00,4241.22,buy,2022-04-25 10:28:00,4250.53
379,2022-04-25 10:47:00,4247.83,buy,2022-04-25 10:50:00,4237.99
380,2022-04-25 11:04:00,4243.29,buy,2022-04-25 11:11:00,4240.63
381,2022-04-25 11:24:00,4237.76,sell,2022-04-25 11:25:00,4241.08
382,2022-04-25 11:42:00,4235.45,sell,2022-04-25 11:56:00,4227.07
383,2022-04-25 12:01:00,4232.32,buy,2022-04-25 12:07:00,4227.19
384,2022-04-25 12:31:00,4231.28,buy,2022-04-25 12:49:00,4238.43
385,2022-04-25 12:58:00,4235.36,sell,2022-04-25 13:02:00,4236.58
386,2022-04-25 13:04:00,4233.68,sell,2022-04-25 13:09:00,4235.98
387,2022-04-25 13:34:00,4231.88,sell,2022-04-25 13:45:00,4232.84
388,2022-04-25 14:01:00,4240.51,buy,2022-04-25 14:08:00,4233.99
389,2022-04-25 15:15:00,4235.87,sell,2022-04-25 15:19:00,4240.53
390,2022-04-25 15:20:00,4241.29,buy,2022-04-25 15:32:00,4239.96
391,2022-04-25 15:36:00,4239.69,sell,2022-04-25 15:41:00,4246.18
392,2022-04-25 16:15:00,4258.89,buy,2022-04-25 16:23:00,4252.37
393,2022-04-25 16:25:00,4252.7,sell,2022-04-25 16:35:00,4240.68
394,2022-04-26 01:03:00,4293.94,sell,2022-04-26 01:12:00,4294.95
395,2022-04-26 04:52:00,4296.5,sell,2022-04-26 05:00:00,4297.49
396,2022-04-26 09:04:00,4300.41,sell,2022-04-26 09:10:00,4299.3
397,2022-04-26 09:20:00,4293.28,sell,2022-04-26 09:30:00,4295.0
398,2022-04-26 10:05:00,4290.06,sell,2022-04-26 10:23:00,4279.14
399,2022-04-26 10:28:00,4273.97,sell,2022-04-26 10:33:00,4280.39
400,2022-04-26 11:14:00,4283.5,buy,2022-04-26 11:27:00,4288.13
401,2022-04-26 11:37:00,4283.71,sell,2022-04-26 11:43:00,4284.61
402,2022-04-26 12:00:00,4289.73,buy,2022-04-26 12:05:00,4287.28
403,2022-04-26 13:03:00,4289.76,buy,2022-04-26 13:10:00,4286.26
404,2022-04-26 13:15:00,4283.62,sell,2022-04-26 13:30:00,4284.53
405,2022-04-26 14:03:00,4277.66,sell,2022-04-26 14:10:00,4277.94
406,2022-04-26 14:39:00,4277.7,sell,2022-04-26 14:43:00,4277.51
407,2022-04-26 14:51:00,4282.91,buy,2022-04-26 14:55:00,4281.57
408,2022-04-26 15:37:00,4274.18,sell,2022-04-26 15:51:00,4274.36
409,2022-04-26 15:59:00,4277.75,buy,2022-04-26 16:01:00,4273.47
410,2022-04-26 16:10:00,4270.82,sell,2022-04-26 16:20:00,4268.58
411,2022-04-26 16:34:00,4262.56,sell,2022-04-26 16:38:00,4268.22
412,2022-04-26 18:00:00,4218.29,sell,2022-04-26 18:11:00,4220.36
413,2022-04-26 18:14:00,4224.34,buy,2022-04-26 18:16:00,4217.71
414,2022-04-26 19:52:00,4224.46,buy,2022-04-26 20:02:00,4220.43
415,2022-04-26 20:41:00,4211.09,buy,2022-04-26 20:47:00,4213.51
416,2022-04-26 21:13:00,4209.27,buy,2022-04-26 21:18:00,4209.81
417,2022-04-26 23:42:00,4144.81,sell,2022-04-26 23:55:00,4145.71
418,2022-04-27 01:00:00,4157.16,buy,2022-04-27 01:17:00,4168.15
419,2022-04-27 01:23:00,4173.39,buy,2022-04-27 01:35:00,4175.64
420,2022-04-27 03:43:00,4172.84,sell,2022-04-27 03:46:00,4173.83
421,2022-04-27 04:11:00,4174.59,buy,2022-04-27 04:32:00,4182.77
422,2022-04-27 04:39:00,4192.8,buy,2022-04-27 04:46:00,4190.56
423,2022-04-27 05:07:00,4178.71,sell,2022-04-27 05:12:00,4184.91
424,2022-04-27 05:44:00,4191.79,buy,2022-04-27 06:02:00,4193.78
425,2022-04-27 08:24:00,4193.74,sell,2022-04-27 08:30:00,4199.51
426,2022-04-27 08:31:00,4200.32,buy,2022-04-27 08:45:00,4194.95
427,2022-04-27 09:14:00,4199.55,buy,2022-04-27 09:27:00,4200.41
428,2022-04-27 09:44:00,4196.82,sell,2022-04-27 09:48:00,4198.21
429,2022-04-27 10:13:00,4197.61,buy,2022-04-27 10:14:00,4195.29
430,2022-04-27 11:14:00,4217.01,buy,2022-04-27 11:25:00,4216.23
431,2022-04-27 11:29:00,4214.3,sell,2022-04-27 11:39:00,4212.13
432,2022-04-27 11:48:00,4205.02,sell,2022-04-27 11:56:00,4211.48
433,2022-04-27 12:29:00,4213.22,buy,2022-04-27 12:32:00,4209.51
434,2022-04-27 12:35:00,4208.34,sell,2022-04-27 12:40:00,4213.22
435,2022-04-27 12:56:00,4216.27,buy,2022-04-27 13:10:00,4217.35
436,2022-04-27 13:54:00,4218.42,buy,2022-04-27 14:01:00,4211.78
437,2022-04-27 14:23:00,4197.85,sell,2022-04-27 14:34:00,4190.04
438,2022-04-27 14:45:00,4196.39,buy,2022-04-27 14:50:00,4194.0
439,2022-04-27 14:58:00,4188.39,sell,2022-04-27 15:02:00,4195.63
440,2022-04-27 16:05:00,4181.12,sell,2022-04-27 16:26:00,4187.5
441,2022-04-27 16:30:00,4193.0,buy,2022-04-27 16:38:00,4193.14
442,2022-04-27 18:51:00,4212.62,sell,2022-04-27 19:01:00,4202.02
443,2022-04-27 19:21:00,4221.63,buy,2022-04-27 19:36:00,4227.04
444,2022-04-27 20:00:00,4226.3,sell,2022-04-27 20:04:00,4232.59
445,2022-04-27 21:04:00,4224.06,sell,2022-04-27 21:13:00,4225.88
446,2022-04-27 21:15:00,4220.52,sell,2022-04-27 21:32:00,4219.28
447,2022-04-27 23:26:00,4203.89,buy,2022-04-27 23:51:00,4221.02
448,2022-04-28 03:21:00,4209.49,sell,2022-04-28 03:27:00,4209.66
449,2022-04-28 04:28:00,4210.21,sell,2022-04-28 04:38:00,4207.93
450,2022-04-28 05:45:00,4218.73,buy,2022-04-28 05:51:00,4217.85
451,2022-04-28 06:22:00,4213.95,sell,2022-04-28 06:31:00,4215.51
452,2022-04-28 08:49:00,4222.43,buy,2022-04-28 09:00:00,4219.71
453,2022-04-28 09:22:00,4229.66,buy,2022-04-28 09:30:00,4229.99
454,2022-04-28 10:12:00,4238.96,buy,2022-04-28 10:42:00,4251.64
455,2022-04-28 10:58:00,4242.85,sell,2022-04-28 11:01:00,4246.33
456,2022-04-28 11:15:00,4251.09,buy,2022-04-28 11:38:00,4253.7
457,2022-04-28 12:02:00,4261.1,buy,2022-04-28 12:07:00,4259.65
458,2022-04-28 12:13:00,4255.29,sell,2022-04-28 12:23:00,4256.16
459,2022-04-28 13:18:00,4244.4,sell,2022-04-28 13:23:00,4245.6
460,2022-04-28 13:52:00,4240.23,sell,2022-04-28 13:56:00,4240.55
461,2022-04-28 14:02:00,4248.24,buy,2022-04-28 14:13:00,4252.11
462,2022-04-28 14:36:00,4245.81,sell,2022-04-28 14:42:00,4246.38
463,2022-04-28 14:57:00,4241.3,sell,2022-04-28 15:03:00,4242.64
464,2022-04-28 15:30:00,4231.97,sell,2022-04-28 15:39:00,4238.85
465,2022-04-28 16:06:00,4233.71,buy,2022-04-28 16:14:00,4231.52
466,2022-04-28 16:23:00,4236.7,buy,2022-04-28 16:28:00,4233.65
467,2022-04-28 16:32:00,4224.27,sell,2022-04-28 16:52:00,4215.9
468,2022-04-28 17:45:00,4196.93,buy,2022-04-28 17:51:00,4191.14
469,2022-04-28 18:38:00,4217.96,buy,2022-04-28 18:39:00,4214.65
470,2022-04-28 20:28:00,4282.05,buy,2022-04-28 20:41:00,4280.01
471,2022-04-28 21:24:00,4288.14,buy,2022-04-28 21:53:00,4298.97
472,2022-04-28 22:19:00,4302.88,buy,2022-04-28 22:26:00,4302.42
473,2022-04-28 23:23:00,4270.01,sell,2022-04-28 23:30:00,4283.84
474,2022-04-29 01:43:00,4249.84,sell,2022-04-29 01:56:00,4250.84
475,2022-04-29 03:15:00,4257.1,buy,2022-04-29 03:30:00,4262.84
476,2022-04-29 04:27:00,4268.48,buy,2022-04-29 04:45:00,4274.21
477,2022-04-29 08:02:00,4277.8,buy,2022-04-29 08:09:00,4278.41
478,2022-04-29 08:23:00,4272.54,sell,2022-04-29 08:27:00,4274.29
479,2022-04-29 09:05:00,4280.63,buy,2022-04-29 09:13:00,4275.54
480,2022-04-29 09:53:00,4277.0,sell,2022-04-29 10:09:00,4269.2
481,2022-04-29 10:32:00,4271.84,buy,2022-04-29 10:41:00,4271.75
482,2022-04-29 11:25:00,4267.54,sell,2022-04-29 11:29:00,4276.36
483,2022-04-29 12:08:00,4260.68,sell,2022-04-29 12:21:00,4261.23
484,2022-04-29 12:31:00,4256.06,sell,2022-04-29 12:39:00,4259.35
485,2022-04-29 13:02:00,4262.46,buy,2022-04-29 13:10:00,4260.07
486,2022-04-29 13:27:00,4252.65,sell,2022-04-29 13:33:00,4253.2
487,2022-04-29 14:23:00,4251.63,buy,2022-04-29 14:28:00,4248.6
488,2022-04-29 14:35:00,4245.25,sell,2022-04-29 14:43:00,4246.91
489,2022-04-29 15:01:00,4247.68,buy,2022-04-29 15:28:00,4258.74
490,2022-04-29 18:01:00,4214.25,buy,2022-04-29 18:02:00,4212.49
491,2022-04-29 19:30:00,4198.13,sell,2022-04-29 19:57:00,4188.85
492,2022-04-29 21:02:00,4185.22,sell,2022-04-29 21:08:00,4183.15
493,2022-04-29 21:15:00,4188.4,buy,2022-04-29 21:20:00,4181.95
494,2022-04-29 21:37:00,4173.24,sell,2022-04-29 21:57:00,4166.36
495,2022-04-29 22:04:00,4166.32,sell,2022-04-29 22:17:00,4159.09
496,2022-04-29 23:23:00,4139.37,sell,2022-04-29 23:25:00,4141.63
497,2022-05-02 01:02:00,4147.86,buy,2022-05-02 01:15:00,4143.24
498,2022-05-02 01:45:00,4132.01,buy,2022-05-02 02:04:00,4141.87
499,2022-05-02 02:32:00,4141.0,sell,2022-05-02 02:50:00,4132.39
500,2022-05-02 03:09:00,4141.0,buy,2022-05-02 03:14:00,4137.76
501,2022-05-02 03:17:00,4134.32,sell,2022-05-02 03:23:00,4136.55
502,2022-05-02 03:42:00,4139.64,buy,2022-05-02 03:48:00,4133.26
503,2022-05-02 04:00:00,4142.13,buy,2022-05-02 04:06:00,4137.02
504,2022-05-02 04:57:00,4129.18,sell,2022-05-02 05:04:00,4129.33
505,2022-05-02 05:25:00,4136.18,buy,2022-05-02 05:39:00,4135.46
506,2022-05-02 06:01:00,4147.05,buy,2022-05-02 06:24:00,4151.06
507,2022-05-02 07:47:00,4155.91,buy,2022-05-02 07:51:00,4154.16
508,2022-05-02 08:20:00,4152.79,sell,2022-05-02 08:28:00,4154.92
509,2022-05-02 08:48:00,4149.05,sell,2022-05-02 09:01:00,4144.07
510,2022-05-02 10:18:00,4155.04,sell,2022-05-02 10:26:00,4158.13
511,2022-05-02 10:57:00,4146.01,sell,2022-05-02 11:03:00,4152.44
512,2022-05-02 11:31:00,4144.95,sell,2022-05-02 11:40:00,4148.82
513,2022-05-02 11:52:00,4141.4,sell,2022-05-02 11:59:00,4141.44
514,2022-05-02 12:27:00,4152.74,buy,2022-05-02 12:41:00,4152.76
515,2022-05-02 13:02:00,4145.61,sell,2022-05-02 13:10:00,4151.34
516,2022-05-02 13:47:00,4147.99,sell,2022-05-02 14:00:00,4148.23
517,2022-05-02 14:13:00,4141.75,sell,2022-05-02 14:23:00,4140.1
518,2022-05-02 14:32:00,4135.01,sell,2022-05-02 14:50:00,4128.5
519,2022-05-02 14:53:00,4125.78,buy,2022-05-02 14:54:00,4122.97
520,2022-05-02 15:16:00,4123.01,sell,2022-05-02 15:20:00,4123.69
521,2022-05-02 15:27:00,4124.2,buy,2022-05-02 15:35:00,4122.04
522,2022-05-02 15:50:00,4118.02,sell,2022-05-02 15:54:00,4123.6
523,2022-05-02 16:00:00,4123.7,buy,2022-05-02 16:17:00,4134.99
524,2022-05-02 16:30:00,4139.69,buy,2022-05-02 16:33:00,4127.34
525,2022-05-02 21:02:00,4089.63,buy,2022-05-02 21:09:00,4086.76
526,2022-05-02 21:38:00,4078.25,sell,2022-05-02 21:45:00,4079.18
527,2022-05-02 23:13:00,4154.02,sell,2022-05-02 23:38:00,4153.14
528,2022-05-03 03:09:00,4158.04,buy,2022-05-03 03:20:00,4153.07
529,2022-05-03 03:35:00,4160.82,buy,2022-05-03 03:51:00,4163.81
530,2022-05-03 04:19:00,4157.1,sell,2022-05-03 04:23:00,4158.72
531,2022-05-03 04:50:00,4164.59,buy,2022-05-03 05:10:00,4171.83
532,2022-05-03 05:51:00,4179.08,buy,2022-05-03 05:57:00,4177.34
533,2022-05-03 09:04:00,4164.43,sell,2022-05-03 09:14:00,4162.93
534,2022-05-03 10:01:00,4156.13,sell,2022-05-03 10:07:00,4158.63
535,2022-05-03 10:46:00,4157.95,sell,2022-05-03 10:52:00,4166.86
536,2022-05-03 11:17:00,4169.09,sell,2022-05-03 11:37:00,4161.87
537,2022-05-03 12:06:00,4154.48,sell,2022-05-03 12:14:00,4157.35
538,2022-05-03 12:15:00,4160.04,buy,2022-05-03 12:23:00,4155.91
539,2022-05-03 13:23:00,4150.92,sell,2022-05-03 13:35:00,4142.74
540,2022-05-03 13:44:00,4136.98,sell,2022-05-03 13:52:00,4137.9
541,2022-05-03 14:30:00,4144.46,buy,2022-05-03 14:36:00,4142.5
542,2022-05-03 15:01:00,4153.63,buy,2022-05-03 15:06:00,4153.5
543,2022-05-03 15:37:00,4162.43,buy,2022-05-03 15:49:00,4164.77
544,2022-05-03 16:27:00,4156.21,sell,2022-05-03 16:29:00,4161.81
545,2022-05-03 19:01:00,4194.47,buy,2022-05-03 19:05:00,4185.26
546,2022-05-03 19:55:00,4173.56,sell,2022-05-03 19:58:00,4181.45
547,2022-05-03 20:45:00,4195.65,buy,2022-05-03 20:48:00,4191.07
548,2022-05-03 20:52:00,4189.12,sell,2022-05-03 21:10:00,4176.03
549,2022-05-03 21:34:00,4169.01,buy,2022-05-03 21:39:00,4163.68
550,2022-05-04 05:49:00,4179.67,sell,2022-05-04 05:57:00,4179.05
551,2022-05-04 10:16:00,4180.1,sell,2022-05-04 10:29:00,4177.1
552,2022-05-04 10:49:00,4181.18,buy,2022-05-04 10:59:00,4183.05
553,2022-05-04 12:07:00,4181.36,sell,2022-05-04 12:12:00,4182.81
554,2022-05-04 13:00:00,4191.88,buy,2022-05-04 13:07:00,4192.31
555,2022-05-04 16:31:00,4178.86,sell,2022-05-04 16:39:00,4175.49
556,2022-05-04 16:45:00,4183.34,buy,2022-05-04 16:51:00,4179.05
557,2022-05-04 17:52:00,4159.98,sell,2022-05-04 18:09:00,4161.67
558,2022-05-04 18:12:00,4153.43,sell,2022-05-04 18:22:00,4156.45
559,2022-05-04 18:32:00,4150.39,sell,2022-05-04 18:38:00,4152.88
560,2022-05-04 19:20:00,4173.28,buy,2022-05-04 19:38:00,4184.19
561,2022-05-04 19:39:00,4187.56,buy,2022-05-04 19:42:00,4183.67
562,2022-05-04 20:58:00,4192.04,buy,2022-05-04 21:00:00,4199.25
563,2022-05-04 22:49:00,4302.64,buy,2022-05-04 22:57:00,4296.5
564,2022-05-04 23:16:00,4293.41,sell,2022-05-04 23:39:00,4291.43
565,2022-05-05 01:22:00,4300.15,buy,2022-05-05 01:25:00,4298.4
566,2022-05-05 01:37:00,4293.41,sell,2022-05-05 01:46:00,4291.16
567,2022-05-05 03:25:00,4296.34,buy,2022-05-05 03:30:00,4294.46
568,2022-05-05 09:27:00,4293.78,sell,2022-05-05 09:37:00,4292.52
569,2022-05-05 10:02:00,4285.63,sell,2022-05-05 10:04:00,4288.92
570,2022-05-05 10:15:00,4281.22,sell,2022-05-05 10:28:00,4279.04
571,2022-05-05 11:09:00,4276.08,sell,2022-05-05 11:13:00,4277.87
572,2022-05-05 11:14:00,4274.93,buy,2022-05-05 11:26:00,4277.71
573,2022-05-05 11:30:00,4273.02,sell,2022-05-05 11:47:00,4266.5
574,2022-05-05 12:30:00,4268.0,sell,2022-05-05 12:41:00,4269.49
575,2022-05-05 13:57:00,4269.69,sell,2022-05-05 14:05:00,4275.19
576,2022-05-05 14:23:00,4272.21,sell,2022-05-05 14:36:00,4272.96
577,2022-05-05 15:12:00,4277.05,buy,2022-05-05 15:20:00,4274.99
578,2022-05-05 15:25:00,4269.94,sell,2022-05-05 15:32:00,4274.74
579,2022-05-05 16:03:00,4263.24,sell,2022-05-05 16:11:00,4260.71
580,2022-05-05 16:26:00,4256.97,sell,2022-05-05 16:35:00,4251.94
581,2022-05-05 23:27:00,4151.31,sell,2022-05-05 23:39:00,4154.51
582,2022-05-05 23:42:00,4158.41,buy,2022-05-05 23:50:00,4158.91
583,2022-05-06 01:00:00,4149.76,sell,2022-05-06 01:12:00,4149.77
584,2022-05-06 01:20:00,4144.02,sell,2022-05-06 01:29:00,4143.9
585,2022-05-06 01:34:00,4148.52,buy,2022-05-06 01:49:00,4150.14
586,2022-05-06 02:34:00,4152.02,buy,2022-05-06 02:44:00,4150.9
587,2022-05-06 03:05:00,4145.28,sell,2022-05-06 03:17:00,4143.29
588,2022-05-06 03:20:00,4145.81,buy,2022-05-06 03:31:00,4141.8
589,2022-05-06 03:35:00,4142.06,sell,2022-05-06 03:48:00,4141.22
590,2022-05-06 03:56:00,4134.48,sell,2022-05-06 04:07:00,4138.32
591,2022-05-06 04:20:00,4131.58,sell,2022-05-06 04:25:00,4134.04
592,2022-05-06 04:29:00,4136.98,buy,2022-05-06 04:44:00,4135.08
593,2022-05-06 05:30:00,4141.19,buy,2022-05-06 05:36:00,4138.01
594,2022-05-06 06:36:00,4146.77,buy,2022-05-06 06:40:00,4145.77
595,2022-05-06 07:22:00,4145.78,sell,2022-05-06 07:24:00,4146.78
596,2022-05-06 09:06:00,4150.29,buy,2022-05-06 09:16:00,4149.54
597,2022-05-06 09:29:00,4142.64,sell,2022-05-06 09:34:00,4148.29
598,2022-05-06 09:37:00,4151.3,buy,2022-05-06 09:49:00,4147.54
599,2022-05-06 09:54:00,4144.54,sell,2022-05-06 10:05:00,4136.01
600,2022-05-06 10:17:00,4137.96,buy,2022-05-06 10:22:00,4131.05
601,2022-05-06 10:48:00,4126.48,buy,2022-05-06 11:01:00,4131.21
602,2022-05-06 11:19:00,4141.3,buy,2022-05-06 11:40:00,4142.95
603,2022-05-06 11:53:00,4135.86,sell,2022-05-06 11:57:00,4136.37
604,2022-05-06 12:18:00,4128.1,sell,2022-05-06 12:31:00,4128.34
605,2022-05-06 12:32:00,4131.09,buy,2022-05-06 12:49:00,4135.59
606,2022-05-06 13:13:00,4132.23,sell,2022-05-06 13:20:00,4135.17
607,2022-05-06 13:29:00,4138.65,buy,2022-05-06 13:35:00,4137.35
608,2022-05-06 13:56:00,4131.45,sell,2022-05-06 14:20:00,4122.73
609,2022-05-06 14:38:00,4126.04,buy,2022-05-06 14:51:00,4124.87
610,2022-05-06 15:07:00,4132.08,buy,2022-05-06 15:15:00,4131.79
611,2022-05-06 15:30:00,4152.47,buy,2022-05-06 15:44:00,4141.51
612,2022-05-06 16:30:00,4119.11,sell,2022-05-06 16:31:00,4127.7
613,2022-05-06 23:54:00,4119.41,buy,2022-05-06 23:59:00,4116.3
614,2022-05-09 01:00:00,4099.22,sell,2022-05-09 01:18:00,4096.6
615,2022-05-09 01:19:00,4095.97,buy,2022-05-09 01:56:00,4100.47
616,2022-05-09 02:05:00,4095.6,sell,2022-05-09 02:09:00,4096.1
617,2022-05-09 02:29:00,4089.86,sell,2022-05-09 02:42:00,4087.62
618,2022-05-09 02:50:00,4081.0,sell,2022-05-09 02:59:00,4084.75
619,2022-05-09 03:03:00,4080.25,sell,2022-05-09 03:21:00,4081.41
620,2022-05-09 03:54:00,4072.46,sell,2022-05-09 04:06:00,4069.45
621,2022-05-09 04:13:00,4063.4,sell,2022-05-09 04:17:00,4069.66
622,2022-05-09 04:18:00,4072.16,buy,2022-05-09 04:28:00,4068.02
623,2022-05-09 04:35:00,4074.97,buy,2022-05-09 04:57:00,4074.61
624,2022-05-09 06:05:00,4080.96,buy,2022-05-09 06:10:00,4080.92
625,2022-05-09 08:12:00,4078.83,sell,2022-05-09 08:31:00,4080.86
626,2022-05-09 09:02:00,4084.06,buy,2022-05-09 09:17:00,4086.59
627,2022-05-09 10:10:00,4096.08,buy,2022-05-09 10:16:00,4093.24
628,2022-05-09 11:16:00,4076.83,sell,2022-05-09 11:39:00,4062.72
629,2022-05-09 12:27:00,4064.86,sell,2022-05-09 12:43:00,4061.59
630,2022-05-09 13:15:00,4056.1,sell,2022-05-09 13:49:00,4045.44
631,2022-05-09 14:02:00,4047.68,buy,2022-05-09 14:11:00,4044.95
632,2022-05-09 14:35:00,4046.43,buy,2022-05-09 14:41:00,4044.12
633,2022-05-09 14:48:00,4048.66,buy,2022-05-09 15:00:00,4053.57
634,2022-05-09 15:04:00,4058.47,buy,2022-05-09 15:12:00,4055.51
635,2022-05-09 15:37:00,4058.05,buy,2022-05-09 15:47:00,4059.88
636,2022-05-09 15:54:00,4066.3,buy,2022-05-09 15:58:00,4061.18
637,2022-05-09 16:13:00,4065.79,buy,2022-05-09 16:20:00,4062.33
638,2022-05-09 16:32:00,4056.32,sell,2022-05-09 16:36:00,4064.86
639,2022-05-09 20:11:00,4010.83,sell,2022-05-09 20:15:00,4014.71
640,2022-05-09 23:34:00,3993.99,sell,2022-05-09 23:44:00,3993.35
641,2022-05-10 01:00:00,4003.11,buy,2022-05-10 01:45:00,4003.99
642,2022-05-10 02:16:00,3998.75,sell,2022-05-10 02:20:00,4001.62
643,2022-05-10 03:04:00,3997.63,sell,2022-05-10 03:22:00,3972.39
644,2022-05-10 03:31:00,3977.42,buy,2022-05-10 03:38:00,3976.29
645,2022-05-10 03:55:00,3978.02,sell,2022-05-10 03:56:00,3975.89
646,2022-05-10 04:06:00,3984.24,buy,2022-05-10 04:19:00,3987.0
647,2022-05-10 04:25:00,3983.12,sell,2022-05-10 04:33:00,3985.36
648,2022-05-10 04:51:00,3990.6,buy,2022-05-10 05:05:00,3997.79
649,2022-05-10 05:11:00,4004.6,buy,2022-05-10 05:33:00,4010.78
650,2022-05-10 06:24:00,4005.35,sell,2022-05-10 06:29:00,4007.06
651,2022-05-10 06:53:00,4014.26,buy,2022-05-10 06:58:00,4013.51
652,2022-05-10 08:10:00,4018.83,buy,2022-05-10 08:21:00,4017.05
653,2022-05-10 08:32:00,4021.99,buy,2022-05-10 08:42:00,4021.0
654,2022-05-10 08:59:00,4016.89,sell,2022-05-10 09:04:00,4023.26
655,2022-05-10 09:43:00,4032.93,buy,2022-05-10 09:49:00,4031.94
656,2022-05-10 10:09:00,4028.46,sell,2022-05-10 10:17:00,4033.21
657,2022-05-10 11:08:00,4025.26,buy,2022-05-10 11:36:00,4034.97
658,2022-05-10 12:27:00,4032.91,sell,2022-05-10 12:32:00,4034.91
659,2022-05-10 12:48:00,4031.89,sell,2022-05-10 13:04:00,4023.78
660,2022-05-10 13:24:00,4029.61,buy,2022-05-10 13:41:00,4032.76
661,2022-05-10 13:49:00,4026.55,sell,2022-05-10 14:09:00,4020.62
662,2022-05-10 14:20:00,4013.32,sell,2022-05-10 14:28:00,4015.24
663,2022-05-10 14:34:00,4020.54,buy,2022-05-10 14:43:00,4016.89
664,2022-05-10 14:44:00,4014.87,sell,2022-05-10 14:48:00,4021.09
665,2022-05-10 14:54:00,4014.7,sell,2022-05-10 14:59:00,4020.78
666,2022-05-10 15:01:00,4022.51,buy,2022-05-10 15:16:00,4029.12
667,2022-05-10 15:36:00,4034.47,buy,2022-05-10 15:44:00,4037.29
668,2022-05-10 15:54:00,4044.38,buy,2022-05-10 16:09:00,4051.39
669,2022-05-10 16:30:00,4066.95,buy,2022-05-10 16:35:00,4050.95
670,2022-05-11 02:39:00,3995.45,sell,2022-05-11 02:57:00,3995.2
671,2022-05-11 03:06:00,4000.2,buy,2022-05-11 03:28:00,4007.68
672,2022-05-11 03:46:00,4000.32,sell,2022-05-11 03:54:00,3999.7
673,2022-05-11 04:21:00,4004.19,buy,2022-05-11 04:32:00,4006.93
674,2022-05-11 04:58:00,4012.05,buy,2022-05-11 05:16:00,4014.04
675,2022-05-11 09:02:00,4011.58,sell,2022-05-11 09:09:00,4014.98
676,2022-05-11 09:16:00,4017.99,buy,2022-05-11 09:26:00,4019.72
677,2022-05-11 09:39:00,4015.58,sell,2022-05-11 09:44:00,4018.2
678,2022-05-11 10:15:00,4008.11,sell,2022-05-11 10:20:00,4015.26
679,2022-05-11 10:45:00,4013.26,buy,2022-05-11 10:55:00,4012.07
680,2022-05-11 11:06:00,4017.32,buy,2022-05-11 11:28:00,4027.09
