,date,OP_O,OP_C,type,total,total_2
1075,2019.07.31 18:00,3016.82,3016.82,buy,-2.4900000000002365,-239.85999999999285
1076,2019.07.31 19:00,3015.01,3015.01,sell,-1.8099999999999454,-241.6699999999928
1077,2019.08.08 04:00,2892.37,2892.37,buy,122.64000000000033,-119.02999999999247
1078,2019.08.08 05:00,2883.15,2883.15,sell,-9.2199999999998,-128.24999999999227
1079,2019.08.08 06:00,2893.88,2893.88,buy,-10.730000000000018,-138.9799999999923
1080,2019.08.12 19:00,2894.72,2894.72,sell,0.8399999999996908,-138.1399999999926
1081,2019.08.13 16:00,2931.68,2931.68,buy,-36.960000000000036,-175.09999999999263
1082,2019.08.14 13:00,2904.96,2904.96,sell,-26.7199999999998,-201.81999999999243
1083,2019.08.16 17:00,2890.04,2890.04,buy,14.920000000000073,-186.89999999999236
1084,2019.08.22 17:00,2905.27,2905.27,sell,15.230000000000018,-171.66999999999234
1085,2019.08.22 18:00,2914.37,2914.37,buy,-9.099999999999909,-180.76999999999225
1086,2019.08.23 15:00,2911.17,2911.17,sell,-3.199999999999818,-183.96999999999207
1087,2019.08.28 19:00,2886.12,2886.12,buy,25.050000000000182,-158.9199999999919
1088,2019.08.28 20:00,2884.14,2884.14,sell,-1.9800000000000182,-160.8999999999919
1089,2019.08.28 21:00,2889.05,2889.05,buy,-4.910000000000309,-165.80999999999221
1090,2019.08.28 23:00,2883.25,2883.25,sell,-5.800000000000182,-171.6099999999924
1091,2019.08.29 03:00,2882.26,2882.26,sell,0.9899999999997817,-170.61999999999261
1092,2019.08.29 04:00,2875.53,2875.53,sell,6.730000000000018,-163.8899999999926
1093,2019.08.29 07:00,2880.56,2880.56,buy,-5.029999999999745,-168.91999999999234
1094,2019.09.03 01:00,2906.53,2906.53,buy,25.970000000000255,-142.9499999999921
1095,2019.09.03 02:00,2902.53,2902.53,sell,-4.0,-146.9499999999921
1096,2019.09.03 10:00,2896.28,2896.28,sell,6.25,-140.6999999999921
1097,2019.09.03 15:00,2906.61,2906.61,buy,-10.329999999999927,-151.02999999999201
1098,2019.09.03 17:00,2906.57,2906.57,sell,-0.03999999999996362,-151.06999999999198
1099,2019.09.04 04:00,2917.6,2917.6,buy,-11.029999999999745,-162.09999999999172
1100,2019.09.10 16:00,2959.58,2959.58,sell,41.98000000000002,-120.1199999999917
1101,2019.09.10 19:00,2972.81,2972.81,buy,-13.230000000000018,-133.34999999999172
1102,2019.09.10 20:00,2969.02,2969.02,sell,-3.7899999999999636,-137.1399999999917
1103,2019.09.10 22:00,2978.39,2978.39,buy,-9.36999999999989,-146.50999999999158
1104,2019.09.11 04:00,2971.55,2971.55,sell,-6.839999999999691,-153.34999999999127
1105,2019.09.11 05:00,2975.3,2975.3,buy,-3.75,-157.09999999999127
1106,2019.09.16 14:00,2995.65,2995.65,buy,20.34999999999991,-136.74999999999136
1107,2019.09.16 15:00,2994.8,2994.8,sell,-0.849999999999909,-137.59999999999127
1108,2019.09.16 16:00,3000.64,3000.64,buy,-5.839999999999691,-143.43999999999096
1109,2019.09.16 17:00,2995.75,2995.75,sell,-4.889999999999873,-148.32999999999083
1110,2019.09.16 20:00,2998.08,2998.08,buy,-2.3299999999999272,-150.65999999999076
1111,2019.09.16 23:00,3001.25,3001.25,buy,3.1700000000000728,-147.4899999999907
1112,2019.09.17 04:00,2994.34,2994.34,sell,-6.9099999999998545,-154.39999999999054
1113,2019.09.17 22:00,3004.88,3004.88,buy,-10.539999999999964,-164.9399999999905
1114,2019.09.18 03:00,3002.42,3002.42,sell,-2.4600000000000364,-167.39999999999054
1115,2019.09.18 22:00,3006.8,3006.8,buy,-4.380000000000109,-171.77999999999065
1116,2019.09.19 04:00,2999.77,2999.77,sell,-7.0300000000002,-178.80999999999085
1117,2019.09.19 12:00,2998.11,2998.11,sell,1.6599999999998545,-177.149999999991
1118,2019.09.19 14:00,3001.46,3001.46,buy,-3.349999999999909,-180.4999999999909
1119,2019.09.20 20:00,2996.11,2996.11,sell,-5.349999999999909,-185.8499999999908
1120,2019.09.23 01:00,3002.97,3002.97,buy,-6.859999999999673,-192.7099999999905
1121,2019.09.23 02:00,3001.24,3001.24,sell,-1.7300000000000182,-194.4399999999905
1122,2019.09.23 04:00,2999.48,2999.48,sell,1.7599999999997635,-192.67999999999074
1123,2019.09.24 02:00,3005.43,3005.43,buy,-5.949999999999818,-198.62999999999056
1124,2019.09.24 09:00,3001.47,3001.47,sell,-3.9600000000000364,-202.5899999999906
1125,2019.09.24 11:00,3002.66,3002.66,buy,-1.1900000000000546,-203.77999999999065
1126,2019.09.24 16:00,3004.88,3004.88,buy,2.2200000000002547,-201.5599999999904
1127,2019.09.24 17:00,2997.9,2997.9,sell,-6.980000000000018,-208.5399999999904
1128,2019.09.26 14:00,2991.56,2991.56,buy,6.3400000000001455,-202.19999999999027
1129,2019.09.26 15:00,2988.41,2988.41,sell,-3.150000000000091,-205.34999999999036
1130,2019.09.27 11:00,2985.67,2985.67,buy,2.7399999999997817,-202.60999999999058
1131,2019.09.27 16:00,2976.84,2976.84,sell,-8.829999999999927,-211.4399999999905
1132,2019.09.27 17:00,2983.85,2983.85,buy,-7.0099999999997635,-218.44999999999027
1133,2019.09.27 18:00,2974.42,2974.42,sell,-9.429999999999836,-227.8799999999901
1134,2019.09.30 18:00,2978.55,2978.55,buy,-4.130000000000109,-232.0099999999902
1135,2019.09.30 22:00,2975.78,2975.78,sell,-2.769999999999982,-234.7799999999902
1136,2019.10.01 17:00,2961.94,2961.94,sell,13.840000000000146,-220.93999999999005
1137,2019.10.04 18:00,2935.98,2935.98,buy,25.960000000000036,-194.97999999999
1138,2019.10.08 14:00,2919.11,2919.11,sell,-16.86999999999989,-211.8499999999899
1139,2019.10.08 15:00,2918.91,2918.91,buy,0.20000000000027285,-211.64999999998963
1140,2019.10.08 16:00,2903.55,2903.55,sell,-15.359999999999673,-227.0099999999893
1141,2019.10.09 12:00,2920.29,2920.29,buy,-16.73999999999978,-243.7499999999891
1142,2019.10.09 13:00,2916.79,2916.79,sell,-3.5,-247.2499999999891
1143,2019.10.09 14:00,2920.62,2920.62,buy,-3.8299999999999272,-251.079999999989
1144,2019.10.09 15:00,2915.9,2915.9,sell,-4.7199999999998,-255.7999999999888
1145,2019.10.09 21:00,2925.31,2925.31,buy,-9.409999999999854,-265.20999999998867
1146,2019.10.09 22:00,2918.48,2918.48,sell,-6.829999999999927,-272.0399999999886
1147,2019.10.10 16:00,2937.81,2937.81,buy,-19.329999999999927,-291.3699999999885
1148,2019.10.18 18:00,2985.6,2985.6,sell,47.789999999999964,-243.57999999998856
1149,2019.10.18 20:00,2991.17,2991.17,buy,-5.570000000000164,-249.14999999998872
1150,2019.10.18 22:00,2985.45,2985.45,sell,-5.720000000000255,-254.86999999998898
1151,2019.10.21 01:00,2988.95,2988.95,buy,-3.5,-258.369999999989
1152,2019.10.22 22:00,2995.89,2995.89,sell,6.940000000000055,-251.42999999998892
1153,2019.10.23 16:00,2998.26,2998.26,buy,-2.3700000000003456,-253.79999999998927
1154,2019.10.23 20:00,2998.04,2998.04,sell,-0.22000000000025466,-254.01999999998952
1155,2019.10.23 22:00,3004.27,3004.27,buy,-6.230000000000018,-260.24999999998954
1156,2019.10.31 16:00,3032.91,3032.91,sell,28.639999999999873,-231.60999999998967
1157,2019.10.31 21:00,3037.41,3037.41,buy,-4.5,-236.10999999998967
1158,2019.11.01 00:00,3035.52,3035.52,sell,-1.8899999999998727,-237.99999999998954
1159,2019.11.01 02:00,3038.54,3038.54,buy,-3.019999999999982,-241.01999999998952
1160,2019.11.08 07:00,3079.93,3079.93,buy,41.38999999999987,-199.62999999998965
1161,2019.11.08 16:00,3075.9,3075.9,sell,-4.029999999999745,-203.6599999999894
1162,2019.11.08 17:00,3083.37,3083.37,buy,-7.4699999999998,-211.1299999999892
1163,2019.11.11 08:00,3079.69,3079.69,sell,-3.6799999999998363,-214.80999999998903
1164,2019.11.11 10:00,3083.65,3083.65,buy,-3.9600000000000364,-218.76999999998907
1165,2019.11.11 12:00,3079.5,3079.5,sell,-4.150000000000091,-222.91999999998916
1166,2019.11.11 13:00,3080.97,3080.97,buy,-1.4699999999998,-224.38999999998896
1167,2019.11.11 14:00,3079.48,3079.48,sell,-1.4899999999997817,-225.87999999998874
1168,2019.11.11 16:00,3082.84,3082.84,buy,-3.3600000000001273,-229.23999999998887
1169,2019.11.13 03:00,3084.09,3084.09,sell,1.25,-227.98999999998887
1170,2019.11.13 08:00,3086.12,3086.12,buy,-2.0299999999997453,-230.0199999999886
1171,2019.11.13 10:00,3085.13,3085.13,sell,-0.9899999999997817,-231.0099999999884
1172,2019.11.13 17:00,3092.18,3092.18,buy,-7.049999999999727,-238.05999999998812
1173,2019.11.14 18:00,3085.67,3085.67,sell,-6.5099999999997635,-244.56999999998789
1174,2019.11.14 19:00,3092.16,3092.16,buy,-6.489999999999782,-251.05999999998767
1175,2019.11.20 03:00,3109.24,3109.24,sell,17.079999999999927,-233.97999999998774
1176,2019.11.20 04:00,3111.24,3111.24,buy,-2.0,-235.97999999998774
1177,2019.11.20 09:00,3111.04,3111.04,sell,-0.1999999999998181,-236.17999999998756
1178,2019.11.20 16:00,3115.23,3115.23,buy,-4.190000000000055,-240.3699999999876
1179,2019.11.20 19:00,3101.97,3101.97,sell,-13.260000000000218,-253.62999999998783
1180,2019.11.22 10:00,3113.77,3113.77,buy,-11.800000000000182,-265.429999999988
1181,2019.11.22 11:00,3110.5,3110.5,sell,-3.269999999999982,-268.699999999988
1182,2019.11.22 23:00,3112.07,3112.07,buy,-1.5700000000001637,-270.26999999998816
1183,2019.12.02 16:00,3129.43,3129.43,sell,17.359999999999673,-252.9099999999885
1184,2019.12.05 12:00,3121.11,3121.11,buy,8.319999999999709,-244.58999999998878
1185,2019.12.05 14:00,3119.66,3119.66,sell,-1.4500000000002728,-246.03999999998905
1186,2019.12.05 22:00,3117.78,3117.78,buy,1.8799999999996544,-244.1599999999894
1187,2019.12.10 15:00,3137.12,3137.12,buy,19.33999999999969,-224.8199999999897
1188,2019.12.30 16:00,3224.49,3224.49,sell,87.36999999999989,-137.4499999999898
1189,2020.01.03 05:00,3233.99,3233.99,sell,-9.5,-146.9499999999898
1190,2020.01.03 16:00,3236.85,3236.85,buy,-2.8600000000001273,-149.80999999998994
1191,2020.01.03 18:00,3240.96,3240.96,buy,4.110000000000127,-145.6999999999898
1192,2020.01.03 22:00,3233.67,3233.67,sell,-7.289999999999964,-152.98999999998978
1193,2020.01.06 19:00,3233.88,3233.88,buy,-0.21000000000003638,-153.1999999999898
1194,2020.01.07 23:00,3232.15,3232.15,sell,-1.7300000000000182,-154.92999999998983
1195,2020.01.08 12:00,3241.22,3241.22,buy,-9.069999999999709,-163.99999999998954
1196,2020.01.15 15:00,3278.8,3278.8,sell,37.58000000000038,-126.41999999998916
1197,2020.01.15 16:00,3294.02,3294.02,buy,-15.2199999999998,-141.63999999998896
1198,2020.01.22 23:00,3317.15,3317.15,sell,23.13000000000011,-118.50999999998885
1199,2020.01.23 21:00,3324.47,3324.47,buy,-7.319999999999709,-125.82999999998856
1200,2020.01.24 17:00,3319.1,3319.1,sell,-5.369999999999891,-131.19999999998845
1201,2020.01.29 05:00,3290.59,3290.59,buy,28.509999999999764,-102.68999999998869
1202,2020.01.29 06:00,3288.61,3288.61,sell,-1.9800000000000182,-104.6699999999887
1203,2020.01.29 07:00,3287.62,3287.62,sell,0.9900000000002365,-103.67999999998847
1204,2020.01.29 10:00,3288.0,3288.0,buy,-0.38000000000010914,-104.05999999998858
1205,2020.01.29 11:00,3283.66,3283.66,sell,-4.3400000000001455,-108.39999999998872
1206,2020.01.29 12:00,3288.19,3288.19,buy,-4.5300000000002,-112.92999999998892
1207,2020.01.29 16:00,3280.06,3280.06,sell,-8.13000000000011,-121.05999999998903
1208,2020.01.29 22:00,3273.53,3273.53,sell,6.529999999999745,-114.52999999998929
1209,2020.01.30 22:00,3283.35,3283.35,buy,-9.819999999999709,-124.349999999989
1210,2020.01.31 16:00,3266.74,3266.74,sell,-16.610000000000127,-140.95999999998912
1211,2020.02.10 01:00,3312.33,3312.33,sell,-45.590000000000146,-186.54999999998927
1212,2020.02.10 02:00,3315.77,3315.77,buy,-3.4400000000000546,-189.98999999998932
1213,2020.02.10 03:00,3325.01,3325.01,buy,9.240000000000236,-180.7499999999891
1214,2020.02.10 15:00,3321.86,3321.86,sell,-3.150000000000091,-183.89999999998918
1215,2020.02.10 16:00,3333.0,3333.0,buy,-11.139999999999873,-195.03999999998905
1216,2020.02.18 02:00,3373.02,3373.02,sell,40.01999999999998,-155.01999999998907
1217,2020.02.19 01:00,3376.72,3376.72,buy,-3.699999999999818,-158.7199999999889
1218,2020.02.19 02:00,3374.73,3374.73,sell,-1.9899999999997817,-160.70999999998867
1219,2020.02.19 03:00,3375.74,3375.74,buy,-1.0099999999997635,-161.71999999998843
1220,2020.02.19 10:00,3375.36,3375.36,sell,-0.3799999999996544,-162.09999999998809
1221,2020.02.19 12:00,3376.23,3376.23,buy,-0.8699999999998909,-162.96999999998798
1222,2020.02.20 05:00,3377.72,3377.72,sell,1.4899999999997817,-161.4799999999882
1223,2020.02.20 06:00,3381.73,3381.73,buy,-4.010000000000218,-165.4899999999884
1224,2020.02.20 13:00,3378.47,3378.47,sell,-3.2600000000002183,-168.74999999998863
1225,2020.02.20 14:00,3380.98,3380.98,buy,-2.5100000000002183,-171.25999999998885
1226,2020.02.20 15:00,3378.05,3378.05,sell,-2.9299999999998363,-174.1899999999887
1227,2020.02.20 16:00,3384.73,3384.73,buy,-6.679999999999836,-180.86999999998852
1228,2020.02.20 18:00,3356.81,3356.81,sell,-27.920000000000073,-208.7899999999886
1229,2020.03.02 22:00,3091.53,3091.53,buy,265.27999999999975,56.49000000001115
1230,2020.03.03 20:00,3001.78,3001.78,sell,-89.75,-33.25999999998885
1231,2020.03.04 02:00,3020.85,3020.85,buy,-19.06999999999971,-52.32999999998856
1232,2020.03.05 19:00,3024.2,3024.2,sell,3.349999999999909,-48.97999999998865
1233,2020.03.05 20:00,3033.61,3033.61,buy,-9.41000000000031,-58.38999999998896
1234,2020.03.05 21:00,3022.11,3022.11,sell,-11.5,-69.88999999998896
1235,2020.03.13 21:00,2705.54,2705.54,buy,316.57000000000016,246.6800000000112
1236,2020.03.13 22:00,2697.93,2697.93,sell,-7.610000000000127,239.07000000001108
1237,2020.03.20 09:00,2469.15,2469.15,buy,228.77999999999975,467.8500000000108
1238,2020.03.20 14:00,2414.78,2414.78,sell,-54.36999999999989,413.48000000001093
1239,2020.03.20 16:00,2448.16,2448.16,buy,-33.379999999999654,380.1000000000113
1240,2020.03.20 17:00,2395.49,2395.49,sell,-52.67000000000007,327.4300000000112
1241,2020.03.24 15:00,2362.08,2362.08,buy,33.409999999999854,360.84000000001106
1242,2020.04.01 01:00,2556.78,2556.78,sell,194.70000000000027,555.5400000000113
1243,2020.04.06 03:00,2561.83,2561.83,buy,-5.049999999999727,550.4900000000116
1244,2020.04.15 15:00,2767.12,2767.12,sell,205.28999999999996,755.7800000000116
1245,2020.04.15 16:00,2778.46,2778.46,buy,-11.340000000000146,744.4400000000114
1246,2020.04.15 18:00,2766.37,2766.37,sell,-12.090000000000146,732.3500000000113
1247,2020.04.15 19:00,2778.3,2778.3,buy,-11.930000000000291,720.420000000011
1248,2020.04.15 23:00,2777.45,2777.45,sell,-0.8500000000003638,719.5700000000106
1249,2020.04.16 08:00,2792.25,2792.25,buy,-14.800000000000182,704.7700000000104
1250,2020.04.16 16:00,2773.39,2773.39,sell,-18.860000000000127,685.9100000000103
1251,2020.04.16 17:00,2790.38,2790.38,buy,-16.990000000000236,668.9200000000101
1252,2020.04.16 19:00,2778.42,2778.42,sell,-11.960000000000036,656.96000000001
1253,2020.04.16 21:00,2789.21,2789.21,buy,-10.789999999999964,646.1700000000101
1254,2020.04.20 14:00,2820.25,2820.25,sell,31.039999999999964,677.21000000001
1255,2020.04.20 16:00,2839.4,2839.4,buy,-19.15000000000009,658.06000000001
1256,2020.04.20 21:00,2823.08,2823.08,sell,-16.320000000000164,641.7400000000098
1257,2020.04.21 01:00,2831.76,2831.76,buy,-8.680000000000291,633.0600000000095
1258,2020.04.21 02:00,2825.89,2825.89,sell,-5.870000000000346,627.1900000000091
1259,2020.04.21 03:00,2830.24,2830.24,buy,-4.349999999999909,622.8400000000092
1260,2020.04.21 04:00,2827.0,2827.0,sell,-3.2399999999997817,619.6000000000095
1261,2020.04.23 15:00,2814.16,2814.16,buy,12.840000000000146,632.4400000000096
1262,2020.04.23 20:00,2804.8,2804.8,sell,-9.359999999999673,623.0800000000099
1263,2020.04.23 21:00,2819.04,2819.04,buy,-14.239999999999782,608.8400000000101
1264,2020.04.23 22:00,2796.23,2796.23,sell,-22.809999999999945,586.0300000000102
1265,2020.04.24 12:00,2800.71,2800.71,buy,-4.480000000000018,581.5500000000102
1266,2020.05.05 16:00,2886.92,2886.92,buy,86.21000000000004,667.7600000000102
1267,2020.05.05 22:00,2866.99,2866.99,sell,-19.93000000000029,647.8300000000099
1268,2020.05.06 01:00,2877.02,2877.02,buy,-10.0300000000002,637.8000000000097
1269,2020.05.06 03:00,2855.53,2855.53,sell,-21.48999999999978,616.31000000001
1270,2020.05.06 06:00,2868.77,2868.77,buy,-13.239999999999782,603.0700000000102
1271,2020.05.06 22:00,2847.88,2847.88,sell,-20.889999999999873,582.1800000000103
1272,2020.05.12 22:00,2868.36,2868.36,sell,-20.480000000000018,561.7000000000103
1273,2020.05.15 22:00,2864.41,2864.41,buy,3.950000000000273,565.6500000000106
1274,2020.05.15 23:00,2852.16,2852.16,sell,-12.25,553.4000000000106
1275,2020.05.22 05:00,2929.25,2929.25,sell,-77.09000000000015,476.3100000000104
1276,2020.05.22 14:00,2945.31,2945.31,buy,-16.059999999999945,460.25000000001046
1277,2020.05.22 15:00,2944.47,2944.47,sell,-0.8400000000001455,459.4100000000103
1278,2020.05.22 21:00,2950.8,2950.8,buy,-6.330000000000382,453.08000000000993
1279,2020.05.29 17:00,3009.74,3009.74,sell,58.9399999999996,512.0200000000095
1280,2020.05.29 21:00,3035.64,3035.64,buy,-25.90000000000009,486.12000000000944
1281,2020.06.10 23:00,3185.75,3185.75,sell,150.11000000000013,636.2300000000096
1282,2020.06.16 03:00,3095.96,3095.96,sell,89.78999999999996,726.0200000000095
1283,2020.06.16 04:00,3097.33,3097.33,buy,-1.3699999999998909,724.6500000000096
1284,2020.06.19 20:00,3089.51,3089.51,sell,-7.819999999999709,716.8300000000099
1285,2020.06.22 19:00,3115.29,3115.29,buy,-25.779999999999745,691.0500000000102
1286,2020.06.24 11:00,3108.34,3108.34,sell,-6.949999999999818,684.1000000000104
1287,2020.06.30 01:00,3065.75,3065.75,buy,42.590000000000146,726.6900000000105
1288,2020.06.30 02:00,3064.25,3064.25,sell,-1.5,725.1900000000105
1289,2020.06.30 03:00,3058.26,3058.26,sell,5.989999999999782,731.1800000000103
1290,2020.06.30 05:00,3061.51,3061.51,sell,-3.25,727.9300000000103
1291,2020.06.30 08:00,3052.25,3052.25,sell,9.260000000000218,737.1900000000105
1292,2020.06.30 14:00,3055.95,3055.95,buy,-3.699999999999818,733.4900000000107
1293,2020.06.30 15:00,3049.88,3049.88,sell,-6.069999999999709,727.420000000011
1294,2020.06.30 16:00,3057.26,3057.26,buy,-7.380000000000109,720.0400000000109
1295,2020.07.07 23:00,3145.25,3145.25,sell,87.98999999999978,808.0300000000107
1296,2020.07.08 02:00,3150.37,3150.37,buy,-5.119999999999891,802.9100000000108
1297,2020.07.08 07:00,3143.86,3143.86,sell,-6.5099999999997635,796.400000000011
1298,2020.07.08 10:00,3155.34,3155.34,buy,-11.480000000000018,784.920000000011
1299,2020.07.08 12:00,3144.0,3144.0,sell,-11.340000000000146,773.5800000000108
1300,2020.07.08 14:00,3152.92,3152.92,buy,-8.920000000000073,764.6600000000108
1301,2020.07.08 15:00,3151.08,3151.08,sell,-1.8400000000001455,762.8200000000106
1302,2020.07.08 16:00,3170.17,3170.17,buy,-19.090000000000146,743.7300000000105
1303,2020.07.08 18:00,3150.45,3150.45,sell,-19.720000000000255,724.0100000000102
1304,2020.07.08 19:00,3158.24,3158.24,buy,-7.789999999999964,716.2200000000103
1305,2020.07.08 20:00,3147.65,3147.65,sell,-10.58999999999969,705.6300000000106
1306,2020.07.08 21:00,3155.01,3155.01,buy,-7.360000000000127,698.2700000000104
1307,2020.07.09 17:00,3127.6,3127.6,sell,-27.41000000000031,670.8600000000101
1308,2020.07.10 18:00,3166.78,3166.78,buy,-39.18000000000029,631.6800000000098
1309,2020.07.13 22:00,3154.93,3154.93,sell,-11.850000000000364,619.8300000000095
1310,2020.07.14 09:00,3170.54,3170.54,buy,-15.610000000000127,604.2200000000093
1311,2020.07.14 10:00,3156.18,3156.18,sell,-14.360000000000127,589.8600000000092
1312,2020.07.14 13:00,3169.25,3169.25,buy,-13.070000000000164,576.7900000000091
1313,2020.07.14 15:00,3145.26,3145.26,sell,-23.98999999999978,552.8000000000093
1314,2020.07.14 20:00,3170.65,3170.65,buy,-25.389999999999873,527.4100000000094
1315,2020.07.23 20:00,3242.56,3242.56,sell,71.90999999999985,599.3200000000093
1316,2020.07.28 03:00,3248.65,3248.65,buy,-6.0900000000001455,593.2300000000091
1317,2020.07.28 06:00,3242.15,3242.15,sell,-6.5,586.7300000000091
1318,2020.07.29 16:00,3234.83,3234.83,buy,7.320000000000164,594.0500000000093
1319,2020.07.30 11:00,3224.63,3224.63,sell,-10.199999999999818,583.8500000000095
1320,2020.07.30 12:00,3232.12,3232.12,buy,-7.489999999999782,576.3600000000097
1321,2020.07.30 13:00,3223.18,3223.18,sell,-8.940000000000055,567.4200000000096
1322,2020.07.30 14:00,3235.04,3235.04,buy,-11.860000000000127,555.5600000000095
1323,2020.07.30 15:00,3219.96,3219.96,sell,-15.079999999999927,540.4800000000096
1324,2020.07.30 18:00,3233.95,3233.95,buy,-13.989999999999782,526.4900000000098
1325,2020.07.31 17:00,3239.55,3239.55,sell,5.600000000000364,532.0900000000101
1326,2020.07.31 21:00,3245.34,3245.34,buy,-5.789999999999964,526.3000000000102
1327,2020.08.11 22:00,3334.68,3334.68,sell,89.33999999999969,615.6400000000099
1328,2020.08.12 09:00,3350.18,3350.18,buy,-15.5,600.1400000000099
1329,2020.08.14 14:00,3370.65,3370.65,buy,20.470000000000255,620.6100000000101
1330,2020.08.14 23:00,3366.58,3366.58,sell,-4.070000000000164,616.54000000001
1331,2020.08.19 22:00,3375.8,3375.8,sell,-9.220000000000255,607.3200000000097
1332,2020.08.20 21:00,3385.12,3385.12,buy,-9.319999999999709,598.00000000001
1333,2020.08.21 11:00,3381.92,3381.92,sell,-3.199999999999818,594.8000000000102
1334,2020.08.21 12:00,3385.67,3385.67,buy,-3.75,591.0500000000102
1335,2020.08.21 13:00,3378.75,3378.75,sell,-6.920000000000073,584.1300000000101
1336,2020.08.21 16:00,3389.13,3389.13,buy,-10.38000000000011,573.75000000001
1337,2020.08.21 18:00,3382.51,3382.51,sell,-6.619999999999891,567.1300000000101
1338,2020.08.21 19:00,3388.65,3388.65,buy,-6.139999999999873,560.9900000000102
1339,2020.09.03 17:00,3513.74,3513.74,sell,125.08999999999969,686.0800000000099
1340,2020.09.10 15:00,3407.76,3407.76,buy,105.97999999999956,792.0600000000095
1341,2020.09.10 17:00,3388.08,3388.08,sell,-19.68000000000029,772.3800000000092
1342,2020.09.14 08:00,3375.85,3375.85,buy,12.230000000000018,784.6100000000092
1343,2020.09.14 11:00,3372.94,3372.94,sell,-2.9099999999998545,781.7000000000094
1344,2020.09.14 13:00,3373.49,3373.49,buy,-0.5499999999997272,781.1500000000096
1345,2020.09.14 14:00,3370.99,3370.99,sell,-2.5,778.6500000000096
1346,2020.09.17 03:00,3376.92,3376.92,sell,-5.930000000000291,772.7200000000093
1347,2020.09.23 08:00,3318.92,3318.92,buy,58.0,830.7200000000093
1348,2020.09.23 09:00,3314.96,3314.96,sell,-3.9600000000000364,826.7600000000093
1349,2020.09.23 10:00,3318.25,3318.25,buy,-3.2899999999999636,823.4700000000093
1350,2020.09.23 16:00,3309.7,3309.7,sell,-8.550000000000182,814.9200000000092
1351,2020.09.25 20:00,3280.04,3280.04,buy,29.659999999999854,844.580000000009
1352,2020.10.02 07:00,3345.37,3345.37,sell,65.32999999999993,909.910000000009
1353,2020.10.02 17:00,3355.67,3355.67,buy,-10.300000000000182,899.6100000000088
1354,2020.10.02 18:00,3337.75,3337.75,sell,-17.920000000000073,881.6900000000087
1355,2020.10.02 19:00,3364.46,3364.46,buy,-26.710000000000036,854.9800000000087
1356,2020.10.02 20:00,3354.96,3354.96,sell,-9.5,845.4800000000087
1357,2020.10.02 21:00,3362.1,3362.1,buy,-7.139999999999873,838.3400000000088
1358,2020.10.02 22:00,3349.52,3349.52,sell,-12.579999999999927,825.7600000000089
1359,2020.10.06 22:00,3358.96,3358.96,sell,-9.440000000000055,816.3200000000088
1360,2020.10.07 09:00,3378.9,3378.9,buy,-19.940000000000055,796.3800000000087
1361,2020.10.14 18:00,3490.55,3490.55,sell,111.65000000000009,908.0300000000088
1362,2020.10.16 17:00,3507.13,3507.13,buy,-16.579999999999927,891.4500000000089
1363,2020.10.16 21:00,3507.42,3507.42,buy,0.2899999999999636,891.7400000000089
1364,2020.10.16 22:00,3481.3,3481.3,sell,-26.11999999999989,865.620000000009
1365,2020.10.19 11:00,3500.48,3500.48,buy,-19.179999999999836,846.4400000000091
1366,2020.10.19 14:00,3497.01,3497.01,sell,-3.4699999999998,842.9700000000093
1367,2020.10.19 15:00,3493.47,3493.47,sell,3.5400000000004184,846.5100000000098
1368,2020.10.22 23:00,3458.35,3458.35,buy,35.11999999999989,881.6300000000097
1369,2020.10.23 04:00,3452.77,3452.77,sell,-5.579999999999927,876.0500000000097
1370,2020.10.23 05:00,3458.57,3458.57,buy,-5.800000000000182,870.2500000000095
1371,2020.10.23 08:00,3452.76,3452.76,sell,-5.809999999999945,864.4400000000096
1372,2020.10.23 09:00,3447.51,3447.51,sell,5.25,869.6900000000096
1373,2020.10.23 10:00,3462.01,3462.01,buy,-14.5,855.1900000000096
1374,2020.10.23 18:00,3449.34,3449.34,sell,-12.670000000000073,842.5200000000095
1375,2020.10.23 20:00,3453.43,3453.43,buy,-4.089999999999691,838.4300000000098
1376,2020.10.26 00:00,3439.09,3439.09,sell,-14.33999999999969,824.0900000000101
1377,2020.10.26 03:00,3440.86,3440.86,sell,-1.7699999999999818,822.3200000000102
1378,2020.11.02 12:00,3323.94,3323.94,buy,116.92000000000007,939.2400000000102
1379,2020.11.02 14:00,3308.87,3308.87,sell,-15.070000000000164,924.1700000000101
1380,2020.11.02 16:00,3315.05,3315.05,buy,-6.180000000000291,917.9900000000098
1381,2020.11.02 17:00,3309.19,3309.19,sell,-5.860000000000127,912.1300000000097
1382,2020.11.02 19:00,3299.71,3299.71,sell,9.480000000000018,921.6100000000097
1383,2020.11.02 22:00,3308.41,3308.41,buy,-8.699999999999818,912.9100000000099
1384,2020.11.12 06:00,3545.09,3545.09,sell,236.6800000000003,1149.5900000000101
1385,2020.11.12 07:00,3554.33,3554.33,buy,-9.239999999999782,1140.3500000000104
1386,2020.11.12 15:00,3562.72,3562.72,buy,8.389999999999873,1148.7400000000102
1387,2020.11.12 19:00,3537.37,3537.37,sell,-25.34999999999991,1123.3900000000103
1388,2020.11.13 11:00,3567.74,3567.74,buy,-30.36999999999989,1093.0200000000104
1389,2020.11.13 17:00,3556.67,3556.67,sell,-11.069999999999709,1081.9500000000107
1390,2020.11.13 18:00,3567.61,3567.61,buy,-10.940000000000055,1071.0100000000107
